pixel,latitude,longitude,velocity_detrended,cluster,hdbscan_cluster
194359,43.67991117936399,3.4222121225675766,-1.4328585961342828,-1,-1
194876,43.67999020685216,3.423445631439,-0.4328585961342828,-1,-1
194881,43.686278541607514,3.4227305909288814,-0.03285859613428288,-1,-1
195395,43.67018745655553,3.4258021544753037,-0.5328585961342829,-1,-1
195396,43.67198414787562,3.425598008435644,-0.632858596134283,-1,-1
195407,43.68366256413617,3.4242706495703374,-0.23285859613428284,-1,-1
195408,43.68456089829909,3.424168515625566,-0.3328585961342827,-1,-1
195419,43.698035815665285,3.4226360018899307,-1.7328585961342826,-1,-1
195939,43.69721651827458,3.42397207303682,-0.3328585961342827,-1,-1
196459,43.675735487878924,3.4276565097514804,-0.23285859613428284,-1,-1
196462,43.67843051790372,3.427350322160883,-0.4328585961342828,-1,-1
196470,43.68561722975906,3.4265336370853663,-0.632858596134283,-1,-1
196477,43.697295528376465,3.4252059501705348,-1.0328585961342829,-1,-1
196478,43.69819385349574,3.4251037909767112,-1.0328585961342829,-1,-1
197015,43.683899530582345,3.427971430070552,-0.7328585961342826,-1,-1
197023,43.69108621575073,3.427154694547904,-0.8328585961342827,-1,-1
197029,43.69827285022959,3.4263376900356075,-1.8328585961342827,-1,-1
197030,43.69917117597656,3.4262355455521165,-0.23285859613428284,-1,-1
197573,43.67409669931754,3.4303273940514374,-0.13285859613428275,-1,-1
197579,43.67948677875917,3.429715258236295,-0.03285859613428288,-1,-1
197582,43.682181807779514,3.4294091336443677,-0.23285859613428284,-1,-1
197584,43.68397848983083,3.4292050295844865,-0.4328585961342828,-1,-1
197590,43.68936851697003,3.428592616590471,-0.13285859613428275,-1,-1
197593,43.6920635198462,3.4282863533735117,-0.632858596134283,-1,-1
197594,43.696555175468816,3.427775830626638,-0.4328585961342828,-1,0
197596,43.69925015934185,3.4274694665367913,-1.132858596134283,-1,-1
198107,43.67058222037023,3.431968719688983,-1.632858596134283,-1,-1
198108,43.673277277424084,3.4316627777245032,-0.4328585961342828,-1,-1
198117,43.681362405776845,3.4307447251867127,-0.23285859613428284,-1,-1
198119,43.68315909224846,3.430540667331057,-0.632858596134283,-1,-1
198122,43.685854116013516,3.430234549052421,-0.8328585961342827,-1,-1
198130,43.695735808830094,3.429111791915404,-1.0328585961342829,-1,0
198131,43.69753246995778,3.428907599629282,-0.9328585961342828,-1,0
198132,43.69843079933423,3.4288054971816755,-0.13285859613428275,-1,-1
198631,43.6733561900985,3.4328961564580593,-0.13285859613428275,-1,-1
198634,43.67964463872957,3.432182277262613,-0.03285859613428288,-1,-1
198642,43.68683138961851,3.43136616346716,-0.9328585961342828,-1,-1
198648,43.69401808981432,3.4305497809058165,-0.13285859613428275,-1,0
198649,43.694916423775666,3.430447714181934,-0.632858596134283,-1,0
198650,43.69581475694533,3.430345643256424,-1.4328585961342828,-1,-1
198652,43.69761142090991,3.4301414887995745,-1.3328585961342827,-1,0
198653,43.698509751704904,3.430039405267751,-0.5328585961342829,-1,0
198654,43.699408081708434,3.4299373175333456,-0.8328585961342827,-1,-1
199138,43.67343508799237,3.4341295381942656,-0.23285859613428284,-1,-1
199140,43.67523179439786,3.433925631484185,-0.4328585961342828,-1,-1
199141,43.67613014641162,3.433823671835886,-0.632858596134283,-1,-1
199142,43.67882519769756,3.43351776771506,-1.2328585961342826,-1,-1
199151,43.68691030876845,3.4325998287132764,-0.03285859613428288,-1,-1
199155,43.69050367087205,3.4321917466677414,-0.23285859613428284,-1,0
199158,43.694995355685734,3.4316815496166746,-0.3328585961342827,-1,0
199159,43.69589369027351,3.431579497604843,-1.0328585961342829,-1,0
199161,43.697690357074464,3.431375380977645,-0.13285859613428275,-1,0
199162,43.69858868928774,3.431273316361798,-0.23285859613428284,-1,0
199688,43.674412326121114,3.435260990570706,-0.9328585961342828,-1,-1
199690,43.67620903377422,3.4350571132629737,-0.3328585961342827,-1,-1
199691,43.677107386411976,3.4349551683166344,-0.3328585961342827,-1,-1
199693,43.67980243957051,3.4346493083048504,-1.632858596134283,-1,-1
199694,43.68070078903862,3.43454734657587,-1.632858596134283,-1,-1
199696,43.682497485598,3.434343410528893,-0.13285859613428275,-1,-1
199697,43.68339583268938,3.4342414362104163,-0.5328585961342829,-1,-1
199698,43.6842941789886,3.4341394576949638,-0.03285859613428288,-1,-1
199702,43.68788755626496,3.4337315016585848,-0.03285859613428288,-1,0
199704,43.68968424015149,3.4335274984523023,-0.3328585961342827,-1,0
199706,43.69148092087074,3.433323478451402,-0.13285859613428275,-1,0
199707,43.69237926004277,3.4332214621523702,-0.5328585961342829,-1,0
199708,43.69597260881457,3.432813354960112,-0.9328585961342828,-1,0
199709,43.696870944028696,3.4327113176618145,-0.03285859613428288,-1,0
199710,43.69776927845138,3.432609276162947,-1.3328585961342827,-1,0
199711,43.698667612082666,3.4325072304632642,-2.2328585961342826,-1,-1
199712,43.69956594492261,3.4324051805625313,-0.8328585961342827,-1,0
200243,43.68077966870193,3.4357808855026324,-1.0328585961342829,-1,-1
200247,43.687068102714726,3.4350671682198164,-0.13285859613428275,-1,0
200253,43.69245815812673,3.434455246862314,-0.632858596134283,-1,0
200254,43.69335649792446,3.4343532452756684,-2.132858596134283,-1,-1
200255,43.69425483693063,3.434251239490174,-0.9328585961342828,-1,0
200256,43.695153175145286,3.4341492295055946,-0.03285859613428288,-1,-1
200257,43.69694984920021,3.4339451969382124,-4.232858596134283,-1,-1
200259,43.699644854347405,3.4336391165879934,-0.13285859613428275,-1,0
200755,43.6718749749175,3.4380334779757704,-0.03285859613428288,-1,-1
200768,43.68535028320558,3.436504744872659,-0.13285859613428275,-1,0
200771,43.688045323475876,3.43619888498791,-0.23285859613428284,-1,0
200775,43.69163869941806,3.4357910130541125,-0.13285859613428275,-1,0
200776,43.69253704142448,3.4356890345772566,-1.632858596134283,-1,-1
200777,43.69343538263936,3.43558705190256,-0.9328585961342828,-1,0
200778,43.69433372306272,3.4354850650297792,-0.23285859613428284,-1,0
200780,43.69613040153512,3.435281078689021,-4.832858596134283,-1,-1
200781,43.697028739584255,3.435179079220559,-0.632858596134283,-1,0
201311,43.67375053176123,3.4390630951546943,-2.832858596134283,-1,-1
201315,43.67824232015267,3.4385536748581553,-0.4328585961342828,-1,-1
201316,43.67914067545401,3.4384517782200685,-0.13285859613428275,-1,-1
201330,43.692615909936,3.4369228252966515,-1.3328585961342827,-1,-1
201331,43.693514252567745,3.436820861534092,-1.632858596134283,-1,-1
201333,43.695310935456945,3.436616921416789,-1.4328585961342828,-1,0
201336,43.69890429173949,3.436208990806728,-1.3328585961342827,-1,-1
201337,43.69980262883211,3.4361069976579293,-0.03285859613428288,-1,-1
201845,43.670235905113046,3.440703877097541,-1.4328585961342828,-1,-1
201846,43.67113426896149,3.440602037083237,-0.632858596134283,-1,-1
201848,43.67382935575151,3.4402964918959746,-1.632858596134283,-1,-1
201850,43.67652443540968,3.4399909089871614,-0.03285859613428288,-1,-1
201857,43.68281292688423,3.439277735468729,-0.03285859613428288,-1,-1
201858,43.683711279640974,3.4391758367647336,-3.632858596134283,-1,-1
201860,43.68820303154697,3.438666280331247,-0.3328585961342827,-1,0
201861,43.68910137955297,3.4385643564601707,-0.23285859613428284,-1,0
201864,43.69269476366122,3.4381566190199506,-1.4328585961342828,-1,-1
201865,43.694491450966545,3.4379527251229405,-0.13285859613428275,-1,-1
201866,43.69538979343217,3.437850771879372,-2.132858596134283,-1,-1
201868,43.6971864759896,3.437646852800908,-1.132858596134283,-1,0
201869,43.698084816081504,3.4375448869655347,-0.13285859613428275,-1,0
201870,43.69898315538225,3.4374429169324148,-1.0328585961342829,-1,-1
201871,43.6998814938919,3.4373409427013075,-0.3328585961342827,-1,-1
202383,43.671213073925955,3.441835380139163,-0.23285859613428284,-1,-1
202384,43.67211143839672,3.4417335548284402,-0.5328585961342829,-1,-1
202386,43.6748065270544,3.441428053755072,-1.5328585961342829,-1,-1
202389,43.6783999675057,3.4410206603188622,-0.5328585961342829,-1,-1
202395,43.68918021282702,3.439798077544417,-0.3328585961342827,-1,0
202396,43.690976909296474,3.439594255035644,-0.8328585961342827,-1,-1
202397,43.69457029273815,3.439186559675403,-1.3328585961342827,-1,0
202398,43.69546863662025,3.4390846253458847,-2.132858596134283,-1,-1
202400,43.697265322010814,3.438880744097821,-0.8328585961342827,-1,-1
202402,43.69906200423683,3.4386768460627906,-1.9328585961342828,-1,-1
202403,43.699960344163244,3.438574890749563,-0.4328585961342828,-1,-1
202925,43.670393497432414,3.4431705284207017,-0.13285859613428275,-1,-1
202926,43.67129186411028,3.44306872619335,-1.8328585961342827,-1,-1
202928,43.67308859508868,3.4428651091713003,-0.632858596134283,-1,-1
202929,43.67398695938932,3.442763294376123,-2.132858596134283,-1,-1
202930,43.67488532289765,3.442661475391193,-0.5328585961342829,-1,-1
202941,43.6910557306169,3.440828016941999,-0.13285859613428275,-1,0
202944,43.69554746502112,3.440318481815778,-1.4328585961342828,-1,0
202946,43.697344153244295,3.4401146383984935,-3.932858596134283,-1,-1
202947,43.69824249616924,3.4400127103960076,-1.3328585961342827,-1,0
203450,43.670472271422184,3.444403858578847,-1.132858596134283,-1,-1
203451,43.671370639514365,3.4443020752452562,-1.4328585961342828,-1,-1
203453,43.673167373321604,3.4440984960130216,-1.5328585961342829,-1,-1
203455,43.67496410395965,3.4438949000257866,-0.4328585961342828,-1,-1
203464,43.686642775884295,3.4425711175736478,-0.23285859613428284,-1,0
203465,43.68754112972069,3.4424692588145964,-1.0328585961342829,-1,-1
203466,43.688439482765546,3.4423673958629695,-0.8328585961342827,-1,-1
203471,43.696524624557895,3.44145044059293,-1.8328585961342827,-1,-1
203975,43.67055103063191,3.44563719173398,-2.3328585961342827,-1,-1
203976,43.67144940013817,3.4455354272943373,-1.8328585961342827,-1,-1
203978,43.67324613677371,3.445331885852294,-0.5328585961342829,-1,-1
203984,43.67863632766821,3.444721161006902,-0.23285859613428284,-1,-1
203987,43.68402649005243,3.444110285342455,-0.7328585961342826,-1,-1
203994,43.6903149768139,3.443397406379827,-0.23285859613428284,-1,-1
203995,43.69301003069784,3.443091823941285,-1.632858596134283,-1,-1
203996,43.696603424799946,3.4426843219833376,-0.9328585961342828,-1,-1
203997,43.698400117104796,3.4424805458401004,-0.4328585961342828,-1,-1
203998,43.69929846207083,3.442378651476579,-0.03285859613428288,-1,-1
204496,43.67062977506157,3.4468705278855474,-3.932858596134283,-1,-1
204497,43.672426516109404,3.446667032607798,-2.3328585961342827,-1,-1
204498,43.67422325398834,3.4464635205821263,-1.132858596134283,-1,-1
204503,43.67871508482427,3.4459546672332597,-0.632858596134283,-1,-1
204507,43.685003614736445,3.4452420966147312,-0.23285859613428284,-1,-1
204510,43.687698687110185,3.4449366463566777,-0.03285859613428288,-1,-1
204511,43.68859704298519,3.444834821222223,-0.03285859613428288,-1,-1
204515,43.69219045857203,3.4444274787691826,-2.832858596134283,-1,-1
204517,43.693987161618175,3.4442237823901776,-1.3328585961342827,-1,-1
204995,43.67250524858607,3.447900409544678,-3.0328585961342824,-1,-1
204996,43.67340361933529,3.4477986745213096,-1.632858596134283,-1,1
204997,43.674301989292395,3.447696935311489,-3.332858596134283,-1,-1
204998,43.67520035845743,3.4475951919149748,-0.5328585961342829,-1,-1
205000,43.6769970944115,3.447391692560912,-1.4328585961342828,-1,-1
205011,43.689574157415414,3.4459667279855424,-0.03285859613428288,-1,-1
205015,43.69316757549682,3.4455594444111797,-0.632858596134283,-1,-1
205019,43.69765933029983,3.4450502456278755,-0.632858596134283,-1,-1
205480,43.670787219580404,3.4493372091758125,-0.5328585961342829,-1,-1
205481,43.67258396628202,3.449133789477283,-0.8328585961342827,-1,1
205482,43.67348233844464,3.449032073349962,-1.5328585961342829,-1,1
205483,43.67438070981522,3.4489303530369533,-2.932858596134283,-1,-1
205484,43.675279080393786,3.4488286285380183,-0.7328585961342826,-1,1
205485,43.67617745018038,3.448726899852914,-1.9328585961342828,-1,-1
205486,43.67707581917506,3.448625166981405,-0.5328585961342829,-1,-1
205487,43.67887255478889,3.4484216886782177,-2.5328585961342824,-1,-1
205488,43.67977092140813,3.4483199432460614,-0.03285859613428288,0,-1
205494,43.68516110449896,3.447709382710171,-1.632858596134283,-1,-1
205501,43.69773808759381,3.446284154939159,-1.2328585961342826,-1,-1
205502,43.69863643759681,3.446182321522213,-1.2328585961342826,-1,-1
205955,43.67356104277297,3.4502654751739845,-1.132858596134283,-1,1
205956,43.67535778754857,3.4500620681568055,-3.432858596134283,-1,-1
205957,43.67895126759732,3.4496552038957247,-2.432858596134283,-1,-1
205958,43.67984963563013,3.449553477365161,-0.03285859613428288,0,-1
205959,43.680748002871255,3.4494517466480024,-0.03285859613428288,0,-1
205962,43.68344309984516,3.4491465293745596,-0.03285859613428288,-1,3
205965,43.686138189695754,3.448841274413156,-0.3328585961342827,-1,-1
205968,43.69152834803234,3.448230651400646,-0.3328585961342827,-1,-1
206453,43.6718429815509,3.4517022324782247,-1.632858596134283,-1,-1
206455,43.674538106516906,3.4513971974740087,-0.9328585961342828,-1,1
206456,43.675436479921736,3.4512955107707946,-1.2328585961342826,-1,-1
206458,43.677233224355916,3.4510921248102187,-1.0328585961342829,-1,1
206459,43.67813159538536,3.450990425552382,-0.4328585961342828,-1,-1
206460,43.67902996562312,3.450888722109191,-1.632858596134283,-1,-1
206462,43.68082670372371,3.450685302665795,-0.13285859613428275,0,3
206463,43.68172507158666,3.450583586665115,-2.2328585961342826,-1,-1
206464,43.682623438658084,3.450481866478127,-0.03285859613428288,-1,3
206470,43.688013624467644,3.449871457430351,-0.23285859613428284,-1,-1
206480,43.697895557817546,3.4487519825626296,-1.0328585961342829,-1,-1
206481,43.698793910649925,3.448650186981226,-1.0328585961342829,-1,-1
206948,43.67012489672941,3.4531389004601523,-0.5328585961342829,-1,-1
206949,43.67282003068498,3.4528339472439913,-1.3328585961342827,-1,-1
206950,43.673718407086255,3.4527322878059477,-0.3328585961342827,-1,-1
206956,43.68000701972534,3.452020554591259,-0.9328585961342828,-1,-1
206957,43.68090538979294,3.451918861679384,-0.03285859613428288,0,-1
206958,43.681803759069034,3.4518171645822076,-0.3328585961342827,-1,3
206959,43.68270212755369,3.4517154632994855,-0.5328585961342829,-1,-1
206960,43.68360049524694,3.451613757830985,-0.5328585961342829,-1,3
206971,43.69617755988194,3.450189441631124,-0.13285859613428275,-1,-1
206973,43.697974270747146,3.449985900873723,-1.132858596134283,-1,-1
206974,43.69887262499385,3.449884124210373,-1.8328585961342827,-1,-1
206975,43.69977097844998,3.4497823433569406,-0.5328585961342829,-1,-1
207464,43.67379706707112,3.4539656986128002,-0.23285859613428284,-1,-1
207465,43.674695444092954,3.4538640538889305,-0.8328585961342827,-1,1
207469,43.67828894426303,3.453457433162403,-0.7328585961342826,-1,-1
207470,43.679187317326495,3.4533557675218134,-0.8328585961342827,-1,-1
207471,43.681882431767875,3.4530507454947306,-0.4328585961342828,-1,3
207472,43.682780801665494,3.452949063116468,-0.03285859613428288,-1,3
207473,43.68367917077177,3.4528473765531875,-1.4328585961342828,-1,-1
207474,43.68457753908675,3.452745685804657,-0.8328585961342827,-1,-1
207488,43.69715461243724,3.4513215757396813,-0.4328585961342828,-1,-1
207489,43.69805296888851,3.4512198221836576,-1.132858596134283,-1,-1
207490,43.69895132454925,3.451118064438555,-1.8328585961342827,-1,-1
207491,43.699849679419486,3.451016302504132,-2.032858596134283,-1,-1
207965,43.671180572222035,3.455503964800946,-0.7328585961342826,-1,-1
207966,43.67297733304898,3.4553007340570843,-0.9328585961342828,-1,-1
207967,43.67387571227471,3.4551991124128363,-1.5328585961342829,-1,-1
207973,43.67926597100396,3.454589294719877,-0.8328585961342827,-1,-1
207974,43.68285946099341,3.454182665928525,-0.7328585961342826,-1,3
207975,43.68375783151245,3.4540809982706597,-0.13285859613428275,-1,3
207976,43.684656201240244,3.4539793264283034,-0.632858596134283,-1,-1
207977,43.685554570176876,3.453877650401222,-0.3328585961342827,-1,3
207978,43.68645293832236,3.4537759701891737,-0.9328585961342828,-1,-1
207986,43.694538216038275,3.4528606599178278,-0.23285859613428284,1,-1
207987,43.69543657627497,3.4527589378429755,-0.23285859613428284,1,-1
207988,43.69633493572106,3.4526572115805276,-0.13285859613428275,1,-1
207989,43.69723329437659,3.452555481130244,-0.5328585961342829,-1,2
207990,43.69813165224158,3.452453746491887,-1.5328585961342829,-1,-1
207991,43.6990300093161,3.4523520076652177,-2.932858596134283,-1,-1
207992,43.6999283656002,3.452250264649999,-1.5328585961342829,-1,-1
208469,43.68473484860932,3.4552129700468615,-1.3328585961342827,-1,-1
208470,43.68563321895854,3.4551113129269115,-0.9328585961342828,-1,-1
208471,43.687429957283854,3.4549079861341734,-0.5328585961342829,-1,2
208475,43.69102342444301,3.4545012823306442,-0.3328585961342827,2,2
208479,43.69551524059947,3.4539928083976785,-0.03285859613428288,1,-1
208482,43.69821032080627,3.453687673797865,-0.9328585961342828,-1,-1
208483,43.69910867929434,3.453585953889822,-3.632858596134283,-1,-1
208967,43.672236193447894,3.4578691125095817,-0.23285859613428284,-1,-1
208968,43.67313457628873,3.4577675328399775,-1.632858596134283,-1,-1
208970,43.68661022392605,3.4562433360510934,-1.0328585961342829,-1,-1
208971,43.687508594105665,3.4561416894713597,-1.4328585961342828,-1,-1
208972,43.68840696349436,3.45604003870771,-3.5328585961342824,-1,-1
208973,43.689305332092175,3.4559383837599116,-0.23285859613428284,2,2
208974,43.69020369989917,3.4558367246277233,-0.3328585961342827,2,2
208975,43.691102066915384,3.455735061310905,-1.5328585961342829,-1,-1
208976,43.692000433140834,3.455633393809219,-0.4328585961342828,-1,2
208977,43.69379716321976,3.455430046250288,-0.13285859613428275,-1,2
208978,43.69469552707332,3.4553283661925653,-1.132858596134283,-1,-1
208979,43.69559389013632,3.455226681949019,-0.23285859613428284,1,2
208983,43.69918733448388,3.4548199031118174,-0.632858596134283,-1,-1
209443,43.68579047216757,3.4575786469614043,-0.13285859613428275,-1,-1
209444,43.686688844550304,3.4574770234736203,-0.3328585961342827,-1,-1
209445,43.68758721614214,3.4573753958029276,-3.932858596134283,-1,-1
209446,43.68848558694312,3.4572737639490896,-1.5328585961342829,-1,-1
209447,43.68938395695327,3.4571721279118655,-1.632858596134283,-1,-1
209448,43.690282326172664,3.4570704876910163,-0.5328585961342829,2,2
209449,43.691180694601336,3.4569688432863055,-0.7328585961342826,-1,2
209450,43.69207906223931,3.456867194697493,-0.632858596134283,-1,2
209451,43.69297742908668,3.456765541924339,-2.032858596134283,-1,-1
209452,43.69387579514346,3.4566638849666065,-3.7328585961342826,-1,-1
209453,43.69836761357038,3.456155537400886,-0.23285859613428284,-1,2
209454,43.699265974884696,3.456053855330658,-1.0328585961342829,-1,-1
209924,43.68676745038941,3.4587107138897952,-1.632858596134283,-1,-1
209926,43.688564195606205,3.458507492184492,-0.4328585961342828,-1,-1
209927,43.689462567028436,3.4584058750580335,-0.3328585961342827,2,2
209930,43.6921576765511,3.458100998580549,-0.23285859613428284,-1,2
209931,43.69305604481078,3.457999364721225,-0.5328585961342829,-1,2
209932,43.69395441227995,3.4578977266780853,-1.2328585961342826,-1,-1
209933,43.69485277895864,3.4577960844508953,-2.3328585961342827,-1,-1
209934,43.695751144846916,3.457694438039412,-1.0328585961342829,-1,-1
209935,43.69664950994481,3.457592787443401,-2.7328585961342826,-1,-1
209936,43.69844623776965,3.457389473696832,-0.23285859613428284,-1,-1
209937,43.699344600496715,3.4572878105457967,-0.23285859613428284,-1,-1
210394,43.68774441585881,3.459842817447032,-2.032858596134283,-1,-1
210395,43.68864278948357,3.45974122341338,-2.132858596134283,-1,-1
210396,43.68954116231763,3.4596396251978723,-0.7328585961342826,-1,2
210397,43.69043953436103,3.4595380228002743,-0.03285859613428288,-1,-1
210398,43.69133790561384,3.4594364162203437,-0.13285859613428275,-1,2
210399,43.6922362760761,3.4593348054578454,-0.03285859613428288,-1,2
210401,43.69403301462914,3.459131571384182,-3.0328585961342824,-1,-1
210402,43.69493138272001,3.45902994807254,-1.0328585961342829,-1,2
210403,43.69582975002052,3.4589283205773755,-1.2328585961342826,-1,2
210404,43.696728116530736,3.458826688898446,-0.03285859613428288,-1,2
210405,43.69852484718035,3.4586234129883398,-0.4328585961342828,-1,-1
210406,43.69942321131989,3.458521768756688,-2.2328585961342826,-1,-1
210883,43.687822993538894,3.4610765327584754,-1.132858596134283,-1,-1
210884,43.68872136857516,3.460974957635199,-1.2328585961342826,-1,-1
210885,43.68961974282078,3.4608733783308354,-1.132858596134283,-1,-1
210887,43.69141648894029,3.4606702071778876,-0.7328585961342826,-1,2
210889,43.69321323189782,3.4604670192977283,-0.13285859613428275,-1,2
210890,43.69411160219097,3.4603654190843463,-0.7328585961342826,-1,2
210891,43.69500997169377,3.460263814688445,-0.632858596134283,3,2
210893,43.69680670832851,3.460060593348128,-1.132858596134283,-1,2
210894,43.69770507546053,3.459958976403233,-1.4328585961342828,-1,-1
210895,43.6986034418024,3.4598573552748637,-3.5328585961342824,-1,-1
210896,43.69950180735415,3.459755729962782,-1.632858596134283,-1,-1
211380,43.68969830853782,3.4621071344563745,-1.0328585961342829,-1,-1
211383,43.6923934307656,3.4618024281929602,-0.4328585961342828,4,2
211384,43.69329180326067,3.4617008510762544,-1.3328585961342827,-1,2
211385,43.69419017496543,3.4615992697780342,-0.13285859613428275,-1,2
211386,43.695088545879884,3.4614976842980614,-1.632858596134283,-1,-1
211387,43.69598691600408,3.461396094636096,-0.632858596134283,3,2
211388,43.69688528533812,3.4612945007919005,-0.632858596134283,3,2
211389,43.69778365388198,3.461192902765234,-0.03285859613428288,-1,2
211873,43.6906752357462,3.463239347912639,-1.3328585961342827,-1,-1
211875,43.69247198592996,3.4630362440496887,-0.3328585961342827,4,2
211876,43.69337035983632,3.4629346858475683,-1.132858596134283,-1,2
211877,43.6942687329524,3.4628331234646983,-0.13285859613428275,4,2
211878,43.69516710527826,3.462731556900844,-0.23285859613428284,-1,2
211879,43.69606547681393,3.4626299861557617,-2.132858596134283,-1,-1
211880,43.696963847559466,3.462528411229216,-0.5328585961342829,3,2
212340,43.68716025780579,3.4648792108562794,-0.8328585961342827,-1,-1
212341,43.69075377330172,3.4644731289341673,-1.3328585961342827,-1,-1
212342,43.69165215019968,3.464371598006071,-0.4328585961342828,4,2
212343,43.69255052630733,3.464270062898468,-0.23285859613428284,4,2
212344,43.69344890162471,3.464168523611122,-0.23285859613428284,4,2
212345,43.69434727615188,3.4640669801437927,-1.632858596134283,-1,-1
212346,43.69524564988887,3.463965432496243,-1.2328585961342826,-1,2
212347,43.69614402283574,3.4638638806682347,-0.7328585961342826,3,2
212349,43.69794076635928,3.463660764469881,-0.03285859613428288,-1,-1
212350,43.69883913693608,3.4635592000990623,-0.8328585961342827,-1,-1
212351,43.699737506722926,3.4634576315468286,-1.7328585961342826,-1,-1
212799,43.69173067437931,3.465605400932157,-1.132858596134283,-1,2
212800,43.69262905189764,3.4655038847387507,-3.132858596134283,-1,-1
212802,43.69442580456378,3.465300839814769,-0.8328585961342827,-1,2
212803,43.69532417971164,3.465199311083716,-1.2328585961342826,-1,2
212804,43.69622255406944,3.465097778172968,-0.23285859613428284,-1,2
212805,43.69712092763724,3.4649962410822903,-3.132858596134283,-1,-1
212806,43.698019300415055,3.46489469981144,-2.5328585961342824,-1,-1
212807,43.698917672402956,3.464793154360182,-0.4328585961342828,-1,2
212808,43.69981604360099,3.464691604728274,-0.23285859613428284,-1,-1
213256,43.67473983393432,3.468766861607385,-0.4328585961342828,-1,-1
213257,43.675638227884896,3.468665443669082,-0.23285859613428284,-1,-1
213258,43.67653662104443,3.468564021557095,-0.7328585961342826,-1,-1
213259,43.69270756270085,3.4667377095699963,-0.23285859613428284,4,2
213262,43.69540269474652,3.4664331926627145,-2.2328585961342826,-1,-1
213263,43.696301070515,3.4663316786694183,-1.132858596134283,-1,2
213264,43.69719944549353,3.4662301604969565,-1.5328585961342829,-1,2
213265,43.69809781968215,3.4661286381450895,-1.0328585961342829,-1,2
213266,43.6989961930809,3.466027111613581,-0.632858596134283,-1,2
213267,43.69989456568984,3.465925580902192,-0.03285859613428288,-1,-1
213708,43.67571669711786,3.4698989122447945,-1.0328585961342829,-1,-1
213710,43.678411878450966,3.4695946900914985,-2.132858596134283,-1,-1
213711,43.68110705266647,3.469290430375518,-2.5328585961342824,-1,-1
213712,43.68200544249016,3.469189002121816,-0.9328585961342828,-1,-1
213713,43.6882941491203,3.4684788874441965,-1.9328585961342828,-1,-1
213714,43.68919253262008,3.4683774257871454,-1.132858596134283,-1,-1
213715,43.69098929724886,3.4681744899433324,-0.7328585961342826,-1,-1
213716,43.691887678377945,3.468073015756094,-1.132858596134283,-1,-1
213717,43.693684438265784,3.4678700548497585,-0.13285859613428275,-1,-1
213719,43.695481194993455,3.4676670772326883,-1.132858596134283,-1,2
213720,43.69637957217234,3.4675655821570324,-1.0328585961342829,-1,2
