pixel,latitude,longitude,velocity_detrended,cluster,hdbscan_cluster
169685,43.67937441808594,3.3576612444726694,-0.6838441604861047,-1,-1
169691,43.687458703823935,3.356732701654121,-1.8838441604861047,-1,-1
169695,43.69644116796815,3.355700583954512,-2.583844160486105,-1,-1
169696,43.697339410009505,3.3555973488176383,-1.8838441604861047,-1,-1
169698,43.70452531772738,3.3547713147202827,-0.6838441604861047,-1,25
169699,43.705423552616196,3.3546680413291785,-0.4838441604861048,-1,25
169700,43.70632178671053,3.3545647636863913,-2.1838441604861045,-1,-1
170127,43.65160780876444,3.3620897700050394,-0.6838441604861047,-1,-1
170128,43.65250609204279,3.361986765903637,-0.3838441604861047,-1,33
170129,43.65430265620786,3.361780744990691,-0.3838441604861047,-1,33
170131,43.656099217184504,3.361574707129289,-0.4838441604861048,-1,-1
170137,43.673166387509404,3.359616501771834,-0.4838441604861048,-1,92
170139,43.675861177595976,3.359307171502446,-0.7838441604861046,-1,-1
170140,43.67675943936616,3.3592040529271356,-0.2838441604861046,-1,-1
170142,43.678555960518715,3.3589978030467877,-0.7838441604861046,-1,-1
170149,43.68664026631633,3.3580694684968107,-0.9838441604861048,-1,-1
170152,43.69741924049627,3.356831154092311,-0.3838441604861047,-1,25
170156,43.704605159689564,3.356005271283101,-0.8838441604861047,-1,25
170157,43.7055033960131,3.3559020168064606,-1.4838441604861048,-1,25
170158,43.706401631542185,3.355798758078901,-0.8838441604861047,-1,25
170159,43.7072998662769,3.355695495100183,-0.3838441604861047,-1,25
170160,43.71268925800581,3.3550758279399093,-1.6838441604861045,-1,-1
170601,43.640009777633,3.364661037659746,-2.2838441604861046,-1,-1
170604,43.64360295315247,3.3642492915122304,-0.5838441604861047,-1,-1
170607,43.65348412003605,3.36311664030014,-0.08384416048610466,-1,33
170608,43.65438240315098,3.3630136465963,-0.9838441604861048,-1,32
170609,43.65528068546887,3.362910648656111,-0.08384416048610466,-1,-1
170613,43.666958283090494,3.361571289815733,-0.3838441604861047,-1,-1
170614,43.66785655425451,3.3614682325412493,-0.08384416048610466,-1,-1
170616,43.669653094193556,3.3612621052721083,-0.08384416048610466,-1,-1
170618,43.67144963094759,3.361055961041126,-0.5838441604861047,-1,92
170625,43.684025299076914,3.359612476330023,-0.3838441604861047,-1,-1
170628,43.68672006481494,3.359303049969779,-0.4838441604861048,-1,-1
170629,43.69121132513847,3.358787254464932,-0.8838441604861047,-1,-1
170630,43.69210957481763,3.3586840826261177,-1.7838441604861046,-1,-1
170632,43.70019378615722,3.3577553449545587,-0.9838441604861048,-1,25
170633,43.70199026882365,3.35754891207589,-0.08384416048610466,-1,25
170636,43.70468498686424,3.357239230888422,-0.18384416048610475,-1,25
170638,43.70648146158581,3.3570327555143007,-0.6838441604861047,-1,25
171092,43.63919118961499,3.3659965475439555,-2.583844160486105,-1,-1
171093,43.640089486918995,3.3658936404479545,-3.6838441604861045,-1,-1
171094,43.640987783425274,3.365790729120226,-1.0838441604861049,-1,-1
171097,43.65176727929296,3.364555463025051,-1.1838441604861045,-1,-1
171099,43.65356385077544,3.3643495260657,-0.08384416048610466,-1,-1
171100,43.65446213532108,3.3642465512331245,-3.8838441604861047,-1,-1
171106,43.66883457969194,3.362598377707673,-0.5838441604861047,-1,-1
171107,43.67152939031275,3.362289224377047,-0.2838441604861046,-1,-1
171112,43.67691899006097,3.3616708032243867,-0.18384416048610475,-1,-1
171113,43.68141030129909,3.3611553356211736,-1.7838441604861046,-1,-1
171114,43.68230856115977,3.361052229372972,-1.7838441604861046,-1,-1
171115,43.68320682022494,3.360949118881687,-0.9838441604861048,-1,-1
171116,43.6841050784946,3.360846004147075,-0.18384416048610475,-1,-1
171118,43.68769810361937,3.360433502770515,-1.5838441604861049,-1,-1
171119,43.68859635791232,3.36033036681564,-2.083844160486105,-1,-1
171121,43.69218936713254,3.3599177805459095,-1.4838441604861048,-1,-1
171124,43.70296831848388,3.358679614082779,-0.2838441604861046,-1,25
171126,43.7047647992513,3.3584731935356933,-0.4838441604861048,-1,25
171127,43.70566303844346,3.3583699768885578,-0.08384416048610466,-1,25
171128,43.70656127684129,3.3582667559920365,-1.1838441604861045,-1,25
171130,43.729016978775505,3.3556848518185727,-0.08384416048610466,-1,-1
171568,43.667117772726634,3.364037630678448,-0.08384416048610466,-1,47
171569,43.66801604675367,3.363934611169594,-0.4838441604861048,-1,47
171570,43.668914319984445,3.3638315874222915,-0.8838441604861047,-1,-1
171572,43.67610047717218,3.3630072448306962,-2.3838441604861047,-1,-1
171573,43.67699874323904,3.3629041829264694,-0.3838441604861047,-1,-1
171575,43.68328658342852,3.3621826308390577,-3.3838441604861047,-1,-1
171576,43.684184843130645,3.3620795350011177,-0.4838441604861048,-1,-1
171579,43.68687961746494,3.361770222029503,-0.8838441604861047,-1,-1
171584,43.693167396413926,3.3610483432275426,-0.8838441604861047,-1,-1
171585,43.70035338180501,3.3602230841640424,-0.18384416048610475,-1,25
171587,43.702149870206554,3.3600167269313688,-0.08384416048610466,-1,25
171590,43.70484459685073,3.3597071592243744,-0.8838441604861047,-1,25
171591,43.7057428374768,3.3596039614922777,-1.2838441604861046,-1,25
171595,43.72370748326927,3.357539114317427,-0.08384416048610466,-1,-1
172047,43.642943756886766,3.368050221592522,-0.9838441604861048,-1,-1
172050,43.66809577083771,3.365167805033532,-1.3838441604861047,-1,-1
172054,43.67528194584458,3.364343647450562,-0.18384416048610475,-1,-1
172057,43.68606111286772,3.3631069022830906,-0.8838441604861047,-1,-1
172058,43.686959371616226,3.3630038126151707,-2.083844160486105,-1,-1
172059,43.68785762956958,3.3629007187044837,-0.18384416048610475,-1,73
172062,43.690552398659015,3.3625914115134146,-0.08384416048610466,-1,-1
172063,43.69145065343213,3.3624883006292468,-0.18384416048610475,-1,-1
172064,43.6968401653787,3.3618695461922616,-0.08384416048610466,-1,25
172067,43.69953491062349,3.3615601116637412,-1.3838441604861047,-1,-1
172072,43.70402613680846,3.361044302523167,-0.18384416048610475,-1,25
172073,43.70492437966242,3.3609411279539154,-2.583844160486105,-1,-1
172074,43.705822621722156,3.360837949137053,-1.1838441604861045,-1,25
172075,43.7067208629877,3.3607347660723352,-1.4838441604861048,-1,25
172078,43.72378729620069,3.3587734804277547,-0.8838441604861047,-1,-1
172524,43.62505729059663,3.3713393507700617,-0.2838441604861046,-1,-1
172538,43.64122682695739,3.3694886122289276,-0.9838441604861048,-1,-1
172539,43.643023426153086,3.369282890045384,-0.6838441604861047,-1,-1
172545,43.67805647339058,3.3652679230729525,-0.18384416048610475,-1,-1
172546,43.67895474072938,3.3651648904714917,-0.4838441604861048,-1,-1
172550,43.68703911098494,3.3642374062373164,-0.18384416048610475,-1,-1
172552,43.68883562896094,3.364031251973932,-1.2838441604861046,-1,-1
172554,43.69063214375683,3.36382508074061,-0.3838441604861047,-1,-1
172555,43.69153039996237,3.3637219887596173,-0.8838441604861047,-1,-1
172557,43.699614670048305,3.3627939699571323,-0.18384416048610475,-1,25
172559,43.701411165771646,3.362587696863497,-0.2838441604861046,-1,25
172561,43.703207658317524,3.362381406786357,-0.18384416048610475,-1,25
172563,43.70500414768637,3.362175099723775,-0.7838441604861046,-1,25
172564,43.705902391179485,3.3620719398223353,-1.9838441604861048,-1,-1
172565,43.70680063387851,3.3619687756738106,-0.5838441604861047,-1,25
172566,43.73554398123151,3.3586652790064853,-0.4838441604861048,-1,-1
173020,43.66376377511536,3.3681489737963504,-0.2838441604861046,-1,47
173028,43.67813618366081,3.3665013307700304,-2.2838441604861046,-1,-1
173030,43.67993272040556,3.3662952991133657,-0.08384416048610466,-1,-1
173031,43.68083098758476,3.366192276926209,-0.08384416048610466,-1,-1
173032,43.68352578435026,3.3658831849265165,-2.3838441604861047,-1,-1
173033,43.68532231155095,3.365677102392455,-0.2838441604861046,-1,73
173034,43.68622057395855,3.3655740547644184,-0.7838441604861046,-1,72
173036,43.68801709638849,3.365367946785124,-0.08384416048610466,-1,-1
173040,43.691610131708686,3.3649556799268754,-1.3838441604861047,-1,34
173041,43.69250838855157,3.364852602606807,-1.5838441604861049,-1,34
173042,43.69879616420082,3.364130942557494,-0.7838441604861046,-1,-1
173046,43.705982145848736,3.3633059335475792,-0.4838441604861048,-1,25
173493,43.631504731432926,3.3730846375546975,-0.7838441604861046,-1,-1
173498,43.642284418319434,3.371851061512541,-1.6838441604861045,-1,-1
173499,43.64318272037605,3.371748236030211,-0.3838441604861047,-1,-1
173500,43.663843447716935,3.3693820823452656,-0.3838441604861047,-1,47
173501,43.66474173065122,3.3692791553091226,-0.08384416048610466,-1,47
173502,43.665640012789325,3.3691762240385557,-0.18384416048610475,-1,47
173506,43.669233133380935,3.3687644566071904,-0.18384416048610475,-1,-1
173508,43.67731760815435,3.367837732078477,-1.1838441604861045,-1,-1
173510,43.67911414935214,3.367631746684623,-1.8838441604861047,-1,-1
173511,43.68001241875789,3.367528747630377,-0.5838441604861047,-1,-1
173512,43.68360548842764,3.3671167090256295,-4.183844160486105,-1,-1
173515,43.68630028233037,3.3668076355581427,-0.6838441604861047,-1,72
173520,43.69079158960142,3.366292428304545,-0.7838441604861046,-1,72
173521,43.69168984867103,3.3661893741304785,-0.2838441604861046,-1,-1
173522,43.69258810694588,3.3660863157147327,-2.2838441604861046,-1,-1
173528,43.70426539221749,3.364746170206947,-0.2838441604861046,-1,25
173529,43.70516363937068,3.3646430523822484,-0.5838441604861047,-1,25
173531,43.70696013129499,3.364436803996667,-1.5838441604861049,-1,-1
173994,43.662126534425845,3.3708209975346834,-0.2838441604861046,-1,47
173995,43.663024820382304,3.370718097845952,-0.3838441604861047,-1,47
174001,43.66841451940239,3.3701006108083535,-0.18384416048610475,-1,47
174002,43.67110935816681,3.369791810125335,-0.6838441604861047,-1,-1
174003,43.678295559861,3.368968155264045,-0.4838441604861048,-1,75
174005,43.68099037237085,3.3686592147824848,-0.5838441604861047,-1,-1
174006,43.68458344458385,3.36824723480711,-0.2838441604861046,-1,-1
174008,43.68637997591973,3.3680412193865163,-0.4838441604861048,-1,72
174010,43.68817650407567,3.3678351870080685,-0.9838441604861048,-1,-1
174011,43.68907476696129,3.3677321644590483,-0.6838441604861047,-1,72
174012,43.689973029052084,3.3676291376698355,-0.6838441604861047,-1,72
174013,43.690871290348085,3.3675261066401943,-0.3838441604861047,-1,-1
174014,43.69176955084932,3.36742307136988,-0.9838441604861048,-1,-1
174486,43.64064703838809,3.3745219447080195,-1.3838441604861047,-1,-1
174487,43.64154534489568,3.3744191654043516,-0.18384416048610475,-1,-1
174488,43.642443650606005,3.3743163818740576,-0.2838441604861046,-1,-1
174493,43.66669760358501,3.3715396280102135,-0.4838441604861048,-1,47
174498,43.67747695193301,3.3703045248530485,-1.4838441604861048,-1,-1
174499,43.67837522579084,3.370201572059893,-1.4838441604861048,-1,-1
174500,43.68017177112052,3.3699956537637705,-1.0838441604861049,-1,-1
174501,43.68107004259247,3.3698926882603235,-0.2838441604861046,-1,73
174503,43.6846631205287,3.3694807838716456,-0.2838441604861046,-1,73
174506,43.68735792063305,3.369171811079737,-0.5838441604861047,-1,72
174507,43.68825618574471,3.3690688116715433,-0.7838441604861046,-1,72
174508,43.68915445006153,3.3689658080241682,-1.0838441604861049,-1,-1
174509,43.69005271358358,3.36886280013737,-1.4838441604861048,-1,34
174510,43.69095097631091,3.3687597880109044,-1.5838441604861049,-1,-1
174512,43.69993355988432,3.3677294335114034,-0.08384416048610466,-1,25
174516,43.704424821885176,3.3672140971894677,-1.3838441604861047,-1,25
174995,43.62904855379358,3.377090073008051,-0.7838441604861046,-1,5
175000,43.66498066408861,3.372978555775857,-0.2838441604861046,-1,47
175001,43.6667772361466,3.372772802292948,-0.6838441604861047,-1,-1
175004,43.670370370712185,3.3723612445337965,-0.4838441604861048,-1,-1
175005,43.67216693322054,3.372155440253689,-0.18384416048610475,-1,-1
175006,43.6793531514332,3.371332053751314,-0.3838441604861047,-1,-1
175007,43.68025142513071,3.3712291113790602,-0.08384416048610466,-1,-1
175009,43.68474278169147,3.3707143359693554,-0.8838441604861047,-1,-1
175011,43.686539318750775,3.3705083961450213,-0.5838441604861047,-1,72
175014,43.69821673215445,3.3691693740019133,-0.4838441604861048,-1,-1
175017,43.70180975542339,3.3687572230166674,-0.08384416048610466,-1,25
175018,43.70719926650609,3.3681388692725425,-1.4838441604861048,-1,-1
175019,43.7116905039125,3.36762345779173,-0.3838441604861047,-1,-1
175507,43.62373817646901,3.378938489305023,-0.3838441604861047,-1,5
175509,43.625534824706506,3.378733162385273,-0.6838441604861047,-1,5
175510,43.626433147628205,3.378630492594366,-0.8838441604861047,-1,5
175516,43.64260282381317,3.3767817143323056,-0.08384416048610466,-1,-1
175522,43.6704499942141,3.3735944973846244,-1.3838441604861047,-1,-1
175523,43.671348277295564,3.373491616248219,-0.7838441604861046,-1,-1
175524,43.67673795907846,3.372874240527075,-0.6838441604861047,-1,75
175525,43.67763623659172,3.37277132975418,-1.0838441604861049,-1,76
175526,43.67853451330971,3.3726684147465336,-1.5838441604861049,-1,-1
175527,43.67943278923248,3.3725654955038933,-1.5838441604861049,-1,-1
175528,43.68033106436009,3.3724625720260204,-0.7838441604861046,-1,-1
175531,43.6848224280721,3.371947891099689,-0.7838441604861046,-1,-1
175532,43.68572069842964,3.371844942205338,-1.4838441604861048,-1,34
175533,43.68661896799234,3.3717419890740614,-1.4838441604861048,-1,34
175534,43.68841550473339,3.371536070099761,-0.5838441604861047,-1,72
175535,43.68931377191185,3.3714331042562535,-0.08384416048610466,-1,-1
175539,43.70099117293518,3.3700941625543233,-0.3838441604861047,-1,25
175540,43.70278768425631,3.3698881079209837,-0.7838441604861046,-1,-1
176032,43.624716036901745,3.380068121614609,-0.6838441604861047,-1,5
176033,43.625614362047564,3.3799654748924692,-0.4838441604861048,-1,5
176039,43.66244500653485,3.3757533230963337,-0.3838441604861047,-1,47
176042,43.66513987916496,3.375444837896671,-0.8838441604861047,-1,-1
176048,43.674122736207636,3.374416278871819,-0.2838441604861046,-1,-1
176049,43.67681757780805,3.3741076286314624,-0.5838441604861047,-1,75
176050,43.67771585675095,3.3740047367508446,-0.5838441604861047,-1,75
176052,43.67951241225116,3.373798940287409,-0.6838441604861047,-1,75
176054,43.68130896457092,3.373593126886096,-0.18384416048610475,-1,73
176055,43.68310551371058,3.3733872965449736,-0.3838441604861047,-1,73
176057,43.68580033145827,3.3730785192669184,-1.6838441604861045,-1,34
176058,43.686698602451195,3.3729755850355674,-0.8838441604861047,-1,72
176059,43.69388474178813,3.3721519586539515,-0.8838441604861047,-1,-1
176060,43.7001725720033,3.3714310630615554,-1.2838441604861046,-1,-1
176062,43.70286734446987,3.371122044212042,-2.1838441604861045,-1,-1
176063,43.70376560037088,3.371019029447677,-1.7838441604861046,-1,-1
176561,43.638270372870245,3.3797605570532165,-0.4838441604861048,-1,-1
176563,43.6418636265206,3.379349766963665,-0.3838441604861047,-1,30
176568,43.667016045169575,3.3764723433117645,-0.4838441604861048,-1,47
176570,43.67689718175775,3.3753410197656604,-0.5838441604861047,-1,75
176571,43.677795462130014,3.3752381467775114,-0.18384416048610475,-1,-1
176572,43.678693741707136,3.375135269556141,-1.1838441604861045,-1,76
176573,43.67959202048914,3.3750323881013076,-0.9838441604861048,-1,76
176576,43.68318512766713,3.374620819942516,-0.18384416048610475,-1,73
176577,43.68498167648678,3.3744150104560617,-1.1838441604861045,-1,-1
176578,43.6858799497044,3.374312099360223,-1.3838441604861047,-1,34
176579,43.686778222127316,3.374209184028991,-1.4838441604861048,-1,34
176580,43.700252213136366,3.372664945648586,-6.283844160486105,-1,-1
177054,43.62757004603547,3.3822248782562694,-0.3838441604861047,-1,5
177057,43.635654947758105,3.3813011312091135,-0.08384416048610466,-1,-1
177058,43.63655326618455,3.3811984715458907,-0.7838441604861046,-1,-1
177059,43.63745158381376,3.381095807661297,-1.1838441604861045,-1,-1
177060,43.638349900645714,3.380993139555096,-1.0838441604861049,-1,29
177062,43.64194316000244,3.3805824249093948,-3.4838441604861043,-1,-1
177066,43.66440074219768,3.3780139269932303,-0.5838441604861047,-1,47
177069,43.66709561862314,3.3777055297064242,-0.3838441604861047,-1,47
177070,43.676976770927496,3.376574413929126,-1.0838441604861049,-1,76
177071,43.67787505272886,3.376471559833637,-0.6838441604861047,-1,75
177072,43.67877333373515,3.376368701505692,-0.6838441604861047,-1,75
177074,43.68236644981036,3.375957225864515,-0.18384416048610475,-1,73
177075,43.68326472684192,3.3758543463706645,-0.18384416048610475,-1,73
177077,43.68506127852067,3.3756485746810037,-1.8838441604861047,-1,-1
177078,43.686857827020596,3.3754427860537866,-2.2838441604861046,-1,-1
177079,43.69224745345111,3.3748253185274653,-2.8838441604861047,-1,-1
177080,43.70212836097775,3.373692898595332,-0.3838441604861047,-1,-1
177081,43.70482313726687,3.3733839677905513,-4.983844160486104,-1,-1
177523,43.628547868961405,3.3833546346871675,-0.3838441604861047,-1,5
177524,43.636632776338885,3.382431019350553,-1.0838441604861049,-1,29
177525,43.6375310953942,3.3823283743244428,-2.583844160486105,-1,6
177526,43.63842941365237,3.3822257250774888,-0.7838441604861046,-1,29
177537,43.669870050848814,3.3786303404304747,-0.3838441604861047,-1,-1
177538,43.675259776471506,3.3780134688324783,-2.3838441604861047,-1,-1
177539,43.67705634531719,3.3778078111213135,-1.1838441604861045,-1,-1
177540,43.67795462854742,3.3777049759186784,-0.3838441604861047,-1,-1
177545,43.68424258890088,3.376985010999326,-1.7838441604861046,-1,-1
177546,43.6860391418489,3.3767792686398344,-2.7838441604861046,-1,-1
177547,43.68873396531154,3.376470623346004,-0.9838441604861048,-1,-1
177548,43.70759752941762,3.3743090388067967,-0.2838441604861046,-1,-1
177987,43.63671227172486,3.3836635701747997,-2.1838441604861045,-1,6
177988,43.63761059220604,3.383560944007364,-1.3838441604861047,-1,-1
177989,43.638508911890106,3.383458313619847,-1.3838441604861047,-1,-1
177990,43.63940723077714,3.3833556790120047,-0.8838441604861047,-1,29
177991,43.640305548867175,3.3832530401835994,-0.8838441604861047,-1,29
177992,43.6609666450753,3.3808911817009513,-0.8838441604861047,-1,-1
177997,43.675339333224144,3.379246831269054,-0.5838441604861047,-1,-1
177999,43.677135904926836,3.379041211341682,-0.7838441604861046,-1,-1
178000,43.67803418958565,3.3789383950320864,-0.8838441604861047,-1,76
178002,43.68162732027171,3.378527087482027,-0.08384416048610466,-1,-1
178003,43.685220438241345,3.378115712221679,-3.3838441604861047,-1,-1
178004,43.68701699245843,3.377909999195319,-2.1838441604861045,-1,-1
178007,43.71486317667379,3.3747192807369695,-1.2838441604861046,-1,-1
178009,43.71755792822764,3.374410285363655,-1.1838441604861045,-1,10
178429,43.63679175234239,3.3848961240180877,-2.483844160486105,-1,6
178430,43.637690074249164,3.3847935167095176,-2.583844160486105,-1,6
178432,43.639486715671644,3.384588289434172,-0.3838441604861047,-1,30
178434,43.64128335390639,3.3843830452796264,-0.18384416048610475,-1,30
178435,43.65026649727711,3.3833565712514457,-0.18384416048610475,-1,31
178438,43.661046164205274,3.3821242450014553,-0.3838441604861047,-1,-1
178439,43.66194446460878,3.382021523686763,-0.6838441604861047,-1,47
178443,43.66553765826572,3.381610596167378,-0.6838441604861047,-1,47
178445,43.66733425032061,3.3814051070479394,-0.7838441604861046,-1,-1
178447,43.67541887519718,3.380480196732875,-0.2838441604861046,-1,-1
178448,43.67631716287426,3.3803774077761153,-1.3838441604861047,-1,-1
178449,43.677215449756346,3.3802746145896765,-1.5838441604861049,-1,-1
178450,43.678113735843496,3.3801718171733164,-0.2838441604861046,-1,-1
178452,43.685299995927984,3.37934928553632,-0.8838441604861047,-1,68
178453,43.68619827486268,3.379246450039807,-0.7838441604861046,-1,-1
178456,43.7068584711799,3.3768800650064077,-0.18384416048610475,-1,20
178457,43.70775673106013,3.376777127867143,-3.283844160486105,-1,-1
178458,43.71673928623608,3.3757475233369965,-0.9838441604861048,-1,10
178459,43.717637537392086,3.375644539564905,-0.4838441604861048,-1,-1
178460,43.718535787755265,3.375541551552015,-0.5838441604861047,-1,10
178461,43.71943403732567,3.375438559298079,-1.5838441604861049,-1,10
178465,43.74907582870847,3.372037434106781,-1.8838441604861047,-1,-1
178896,43.623396272541086,3.387667001559225,-1.2838441604861046,-1,-1
178897,43.6305829325475,3.386846681927085,-1.6838441604861045,-1,-1
178900,43.64136282688273,3.385615696444315,-0.4838441604861048,-1,30
178901,43.648549359358604,3.384794701919905,-0.18384416048610475,-1,31
178902,43.649447672333785,3.384692058610382,-0.9838441604861048,-1,-1
178904,43.651244295895104,3.3844867593260397,-0.2838441604861046,-1,31
178905,43.65214260648134,3.3843841033507394,-0.7838441604861046,-1,-1
178906,43.65304091627136,3.384281443153032,-0.4838441604861048,-1,31
178909,43.66202397039022,3.383254608890582,-0.18384416048610475,-1,-1
178910,43.66292227142502,3.3831519022305017,-0.8838441604861047,-1,-1
178913,43.66741376466516,3.3826383055458034,-1.3838441604861047,-1,-1
178914,43.67639669149557,3.3816107951585392,-0.9838441604861048,-1,-1
178915,43.677294979805666,3.3815080208647594,-1.4838441604861048,-1,56
178918,43.68448125767432,3.3806856742446403,-0.7838441604861046,-1,68
178921,43.688972655519,3.380171570104573,-0.2838441604861046,-1,-1
178923,43.706938048387535,3.378114095168562,-1.0838441604861049,-1,-1
178924,43.70783630969783,3.378011176947984,-1.7838441604861046,-1,-1
178925,43.71771713176461,3.376878796801863,-0.8838441604861047,-1,10
178926,43.71861538355859,3.376775827716853,-0.8838441604861047,-1,10
178927,43.71951363455986,3.376672854391567,-1.4838441604861048,-1,-1
178928,43.72041188476846,3.3765698768257644,-2.8838441604861047,-1,-1
178929,43.72310663063868,3.3762609186828176,-1.3838441604861047,-1,-1
179367,43.63245903353065,3.38787402545247,-0.9838441604861048,-1,-1
179369,43.63874731798937,3.3871560973612755,-3.583844160486105,-1,-1
179370,43.6396456411528,3.387053519335175,-0.9838441604861048,-1,29
179374,43.64773051377248,3.3861301272490243,-0.9838441604861048,-1,-1
179383,43.66120515813865,3.3845903806728614,-0.6838441604861047,-1,-1
179385,43.663001763857395,3.3843850093382333,-0.4838441604861048,-1,-1
179386,43.67198474472354,3.383357899154512,-1.4838441604861048,-1,-1
179387,43.672883038436254,3.383255164891923,-0.7838441604861046,-1,-1
179390,43.67647620533687,3.3828441855673095,-0.18384416048610475,-1,-1
179391,43.67737449507472,3.3827414301663827,-0.18384416048610475,-1,-1
179394,43.68096764607826,3.3823303662763506,-1.3838441604861047,-1,56
179396,43.683662500987026,3.382022023951426,-1.3838441604861047,-1,34
179397,43.684560784367534,3.3819192347166123,-1.0838441604861049,-1,-1
179400,43.68905218935431,3.3814052250828777,-1.4838441604861048,-1,-1
179405,43.724982714949604,3.377289337098665,-0.08384416048610466,-1,-1
179811,43.63882675715097,3.38838869797806,-1.4838441604861048,-1,-1
179812,43.639725081739336,3.388286138812921,-2.483844160486105,-1,6
179813,43.64062340553093,3.3881835754302707,-0.5838441604861047,-1,30
179815,43.64242005072405,3.3879784360114686,-2.483844160486105,-1,6
179819,43.65140322890039,3.386952485784963,-0.2838441604861046,-1,31
179822,43.654098166826394,3.386644618425491,-0.6838441604861047,-1,-1
179826,43.66577614840491,3.3853100874293833,-1.8838441604861047,-1,-1
179827,43.66757274902209,3.3851047116143054,-3.9838441604861043,-1,-1
179828,43.668471048137725,3.385002017369428,-2.083844160486105,-1,-1
179829,43.67296253178819,3.3844884827619763,-1.3838441604861047,-1,-1
179830,43.67386082613305,3.384385763162187,-1.7838441604861046,-1,-1
179832,43.67655570439814,3.384077579001886,-1.5838441604861049,-1,-1
179833,43.677453995563475,3.3839748424940033,-0.5838441604861047,-1,-1
179836,43.68284372586694,3.383358334658099,-1.6838441604861045,-1,-1
179838,43.68553858029247,3.3830500236509,-0.6838441604861047,-1,68
179839,43.689131708405895,3.3826388830896654,-0.8838441604861047,-1,-1
179840,43.69002998844874,3.382536087373049,-0.8838441604861047,-1,-1
179847,43.72506229118206,3.378523751852989,-0.08384416048610466,-1,-1
179848,43.725960539497436,3.378420786707597,-2.2838441604861046,-1,-1
179849,43.748416490032746,3.3758452792216174,-3.783844160486105,-1,-1
180248,43.639804507556406,3.3895187613081017,-0.9838441604861048,-1,-1
180249,43.640702832772746,3.389416216787367,-1.0838441604861049,-1,-1
180250,43.64160115719244,3.3893136680496423,-1.7838441604861046,-1,-1
180251,43.64249948081552,3.3892111150946858,-2.083844160486105,-1,6
180252,43.64339780364208,3.3891085579222584,-2.083844160486105,-1,6
180255,43.646991086983654,3.388698287053039,-0.18384416048610475,-1,31
180256,43.647889405828124,3.3885957087896537,-0.08384416048610466,-1,31
180257,43.649686041128334,3.388390539605899,-0.3838441604861047,-1,31
180260,43.65238098810744,3.3880827541842082,-0.7838441604861046,-1,31
180264,43.66675391769684,3.3864405903189345,-1.5838441604861049,-1,-1
180265,43.66765221903433,3.3863379191838536,-0.7838441604861046,-1,47
180266,43.66944881932364,3.38613256424082,-1.2838441604861046,-1,-1
180268,43.67573689529198,3.38541368884975,-0.3838441604861047,-1,-1
180270,43.679330064072886,3.385002809936946,-0.18384416048610475,-1,-1
180272,43.681126643695464,3.3847973451174425,-1.4838441604861048,-1,56
180273,43.683821507170535,3.3844891161788855,-0.8838441604861047,-1,68
180274,43.68471979340675,3.384386364742588,-0.08384416048610466,-1,-1
180275,43.68561807884862,3.384283609077498,-0.5838441604861047,-1,-1
180277,43.68741464734956,3.3840780850599756,-0.8838441604861047,-1,68
180280,43.69190605470444,3.3835642009954126,-0.4838441604861048,-1,-1
180283,43.705380157699686,3.382021914072477,-0.9838441604861048,-1,-1
180284,43.70717669127709,3.3818162038499815,-4.083844160486105,-1,-1
180285,43.70807495687604,3.381713342386609,-0.2838441604861046,-1,20
180286,43.712566272975195,3.3811989715388173,-0.8838441604861047,-1,10
180287,43.7242436020823,3.3798611116140393,-0.5838441604861047,-1,-1
180288,43.72514185262037,3.3797581696429093,-0.3838441604861047,-1,-1
180289,43.72604010236622,3.379655223432113,-1.9838441604861048,-1,-1
180697,43.6407822452448,3.3906488611615475,-0.6838441604861047,-1,-1
180698,43.64257889613673,3.390443797195364,-0.3838441604861047,-1,30
180699,43.64347722038794,3.390341258887334,-0.6838441604861047,-1,30
180703,43.647968829698215,3.389828504088149,-0.6838441604861047,-1,-1
180707,43.65156210281439,3.3894182243235425,-0.5838441604861047,-1,31
180710,43.65425704929316,3.3891104702002504,-3.083844160486105,-1,-1
180711,43.65515536319427,3.3890078770531398,-1.5838441604861049,-1,-1
180714,43.665935067946215,3.3877764300531292,-1.6838441604861045,-1,-1
180716,43.672223176161296,3.3870578051693703,-1.1838441604861045,-1,74
180718,43.67671465818029,3.3865443749462685,-1.1838441604861045,-1,-1
180721,43.69018898505652,3.385003450277963,-0.08384416048610466,-1,-1
180724,43.70456140348631,3.3833587483686265,-1.4838441604861048,-1,-1
180725,43.7054596728937,3.383255918526173,-0.4838441604861048,-1,-1
180726,43.70635794150791,3.3831530844501407,-0.08384416048610466,-1,20
180728,43.7090527425919,3.382844556818135,-1.8838441604861047,-1,-1
180732,43.72342489453571,3.3811984323034436,-1.8838441604861047,-1,-1
181128,43.632776661681014,3.3928039179914253,-0.18384416048610475,-1,-1
181129,43.64445494724242,3.3914714392098877,-2.1838441604861045,-1,6
181130,43.64535327132531,3.391368911333832,-0.4838441604861048,-1,30
181132,43.648048238796406,3.39106130240471,-0.08384416048610466,-1,31
181136,43.65972634838813,3.3897278916869125,-0.8838441604861047,-1,-1
181138,43.66781111472603,3.388804343390813,-0.4838441604861048,-1,-1
181140,43.67140432353468,3.3883937677021527,-1.2838441604861046,-1,74
181141,43.67230262374944,3.388291113221476,-1.0838441604861049,-1,74
181142,43.67320092316931,3.3881884545169147,-2.083844160486105,-1,-1
